Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
WR,Roddy White,ATL,27,3,16,15,0,0,0,0,0,2,4,0,88,1382,7,0,0.0,0,FW: 1st Tm All-Conf.,WhitRo00
WR,Steve Smith Sr.,CAR,29,7,14,14,0,0,0,0,0,5,40,0,78,1421,6,0,0.0,0,AP: 2nd Tm,SmitSt01
TE,Tony Gonzalez,KAN,32,11,16,16,0,0,0,0,0,0,0,0,96,1058,10,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GonzTo00
TE,Jason Witten,DAL,26,5,16,16,1,1,42,0,0,0,0,0,81,952,4,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,WittJa00
T,Jordan Gross,CAR,28,5,15,15,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GrosJo20
T,Michael Roos,TEN,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,RoosMi20
T,David Diehl,NYG,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,DiehDa21
T,Ryan Clady,DEN,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,CladRy20
T,David Stewart,TEN,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm,StewDa21
T,Jason Peters,BUF,26,4,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm,PeteJa21
T,Joe Thomas,CLE,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm,ThomJo28
T,Walter Jones,SEA,34,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm,JoneWa00
G,Steve Hutchinson,MIN,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HutcSt00
G,Chris Snee,NYG,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SneeCh20
G,Alan Faneca,NYJ,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,FaneAl00
G,Kris Dielman,SDG,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,DielKr20
C,Kevin Mawae,TEN,37,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,MawaKe00
C,Shaun O'Hara,NYG,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,OHarSh20
DE,Justin Tuck,NYG,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,51,12.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,TuckJu20
DE,John Abraham,ATL,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,37,16.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,AbraJo00
DE,Mario Williams,HOU,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,44,12.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,WillMa22
DE,Julius Peppers,CAR,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,40,14.5,0,AP: 2nd Tm SN: 1st Tm,PeppJu99
DE,Jared Allen,MIN,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,41,14.5,0,AP: 1st Tm,AlleJa22
DE,Robert Mathis,IND,27,5,15,2,0,0,0,0,0,0,0,0,0,0,0,36,11.5,0,FW: 1st Tm All-Conf.,MathRo20
DT,Albert Haynesworth,TEN,27,6,14,14,0,0,0,0,0,0,0,0,0,0,0,41,8.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HaynAl20
DT,Kevin Williams,MIN,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,47,8.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,WillKe98
DT,Kris Jenkins,NYJ,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,37,3.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,JenkKr00
DT,Jay Ratliff,DAL,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,33,7.5,0,FW: 1st Tm All-Conf.,RatlJa20
DT,Haloti Ngata,BAL,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,43,1.0,2,AP: 2nd Tm,NgatHa20
OLB,James Harrison,PIT,30,6,15,15,0,0,0,0,0,0,0,0,0,0,0,67,16.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HarrJa23
OLB,DeMarcus Ware,DAL,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,69,20.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WareDe99
OLB,Joey Porter,MIA,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,37,17.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,PortJo00
OLB,Lance Briggs,CHI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,90,0.5,3,FW: 1st Tm All-Conf.,BrigLa99
OLB,Terrell Suggs,BAL,26,5,16,16,0,0,0,0,0,0,0,0,0,0,0,54,8.0,2,AP: 2nd Tm,SuggTe99
ILB,Jon Beason,CAR,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,110,0.0,3,AP: 1st Tm,BeasJo99
ILB,James Farrior,PIT,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,89,3.5,0,AP: 2nd Tm,FarrJa99
MLB,Ray Lewis,BAL,33,12,16,16,0,0,0,0,0,0,0,0,0,0,0,85,3.5,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,LewiRa00
MLB,Patrick Willis,SFO,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,109,1.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm,WillPa98
CB,Nnamdi Asomugha,OAK,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,33,0.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,AsomNn20
CB,Cortland Finnegan,TEN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,57,1.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FinnCo20
CB,Charles Woodson,GNB,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,51,3.0,7,FW: 1st Tm All-Conf. AP: 2nd Tm,WoodCh00
CB,Antoine Winfield,MIN,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,82,2.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm,WinfAn20
S,Ed Reed,BAL,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,34,1.0,9,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,ReedEd00
S,Troy Polamalu,PIT,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,54,0.0,7,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,PolaTr99
S,Adrian Wilson,ARI,29,7,15,14,0,0,0,0,0,0,0,0,0,0,0,60,2.5,2,FW: 1st Tm All-Conf. AP: 2nd Tm,WilsAd99
S,Nick Collins,GNB,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,60,0.0,7,FW: 1st Tm All-Conf. AP: 2nd Tm,CollNi20
S,Quintin Mikell,PHI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,68,2.0,3,AP: 2nd Tm,MikeQu20
P,Shane Lechler,OAK,32,8,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,LechSh20
P,Donnie Jones,STL,28,4,16,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,JoneDo21
PR,Johnnie Lee Higgins,OAK,25,1,16,3,0,0,0,0,0,3,34,0,22,366,4,0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,HiggJo00
PR,Clifton Smith,TAM,23,Rook,9,0,0,0,0,0,0,8,40,0,4,24,0,5,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SmitCl22
KR,Danieal Manning,CHI,26,2,14,1,0,0,0,0,0,0,0,0,0,0,0,28,1.0,1,FW: 1st Tm All-Conf. FW: 1st Tm,MannDa21
KR,Leodis McKelvin,BUF,23,Rook,16,6,0,0,0,0,0,0,0,0,0,0,0,26,0.0,2,FW: 1st Tm All-Conf. SN: 1st Tm,McKeLe99
KR,Leon Washington,NYJ,26,2,16,1,0,0,0,0,0,76,448,6,47,355,2,1,0.0,0,AP: 1st Tm,WashLe00
ST,Brendon Ayanbadejo,BAL,32,5,16,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,AyanBr99
ST,Sean Morey,ARI,32,9,16,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0,0,FW: 1st Tm All-Conf.,MoreSe00
PK,Stephen Gostkowski,NWE,24,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GostSt20
RB,Reggie Bush,NOR,23,2,10,9,0,0,0,0,0,106,404,2,52,440,4,0,0.0,0,SN: 1st Tm,BushRe00
PK,John Carney,NYG,44,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,carnejoh01
