Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
P,Todd Sauerbrun,CAR,28,6,16,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SaueTo20
WR,Steve Smith Sr.,CAR,22,Rook,15,1,0,0,0,0,0,4,43,0,10,154,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SmitSt01
LDE,Michael Strahan,NYG,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,61,22.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,StraMi02
MLB,Brian Urlacher,CHI,23,1,16,16,0,0,0,0,0,0,0,0,1,27,1,91,6.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,UrlaBr00
QB,Kurt Warner,STL,30,3,16,16,375,546,4830,36,22,28,60,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WarnKu00
LCB,Aeneas Williams,STL,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,56,0.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WillAe00
WR,Terrell Owens,SFO,28,5,16,16,0,0,0,0,0,4,21,0,93,1412,16,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,OwenTe00
TE,Tony Gonzalez,KAN,25,4,16,16,1,1,40,0,0,1,9,0,73,917,6,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GonzTo00
RB,Marshall Faulk,STL,28,7,14,14,0,1,0,0,0,260,1382,12,83,765,9,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FaulMa00
LG,Alan Faneca,PIT,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FaneAl00
K,David Akers,PHI,27,3,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,akersdav01
FS,Brian Dawkins,PHI,28,5,15,15,0,0,0,0,0,0,0,0,0,0,0,58,1.5,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DawkBr00
LG,Larry Allen,DAL,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,AlleLa00
WR,David Boston,ARI,23,2,16,15,0,0,0,0,0,5,35,0,98,1598,8,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,BostDa00
RB,Curtis Martin,NYJ,28,6,16,16,1,1,18,1,0,333,1513,10,53,320,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,MartCu00
LT,Jonathan Ogden,BAL,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,OgdeJo00
MLB,Ray Lewis,BAL,26,5,16,16,0,0,0,0,0,0,0,0,0,0,0,114,3.5,3,FW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm,LewiRa00
LOLB,Jason Gildon,PIT,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,43,12.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,GildJa00
WR,Jermaine Lewis,BAL,27,5,15,2,0,0,0,0,0,9,33,0,4,32,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,LewiJe00
SS,John Lynch,TAM,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,63,1.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,LyncJo00
WR,Troy Brown,NWE,30,8,16,13,0,0,0,0,0,11,91,0,101,1199,5,0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,BrowTr00
LDT,Sam Adams,BAL,28,7,14,14,0,0,0,0,0,0,0,0,0,0,0,18,2.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,AdamSa00
DB,Larry Whigham,CHI,29,7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,WhigLa00
SS,Rodney Harrison,SDG,29,7,14,14,0,0,0,0,0,0,0,0,0,0,0,91,3.5,2,FW: 1st Tm All-Conf. SN: 1st Tm,HarrRo01
RB,Priest Holmes,KAN,28,4,16,16,0,0,0,0,0,327,1555,8,62,614,2,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm,HolmPr00
LT,Walter Jones,SEA,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm,JoneWa00
WR,Marvin Harrison,IND,29,5,16,16,0,0,0,0,0,1,3,0,109,1524,15,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HarrMa00
RCB,Sam Madison,MIA,27,4,13,13,0,0,0,0,0,0,0,0,0,0,0,18,0.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm,MadiSa00
LLB,LaVar Arrington,WAS,23,1,14,14,0,0,0,0,0,0,0,0,0,0,0,82,0.5,3,FW: 1st Tm All-Conf. AP: 2nd Tm,ArriLa00
P,Shane Lechler,OAK,25,1,16,0,0,0,0,0,0,1,2,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,LechSh20
RLB,Derrick Brooks,TAM,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,80,0.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm,BrooDe00
LG,Ray Brown,SFO,39,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,BrowRa00
K,Jason Elam,DEN,31,8,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,elamxjas01
LDT,Bryant Young,SFO,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,33,3.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,YounBr00
LDE,Marcellus Wiley,SDG,27,4,14,14,0,0,0,0,0,0,0,0,0,0,0,38,13.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,WileMa00
WR,Rod Smith,DEN,31,6,15,14,0,0,0,0,0,3,27,0,113,1343,11,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SmitRo01
RB,Ahman Green,GNB,24,3,16,16,0,0,0,0,0,304,1387,9,62,594,2,1,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,GreeAh00
LCB,Troy Vincent,PHI,31,9,15,15,0,0,0,0,0,0,0,0,0,0,0,58,1.5,3,FW: 1st Tm All-Conf. AP: 2nd Tm,VincTr00
LB,Ian Gold,DEN,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,37,3.0,0,FW: 1st Tm All-Conf.,GoldIa00
RG,Will Shields,KAN,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,ShieWi00
QB,Rich Gannon,OAK,36,14,16,16,361,549,3828,27,9,63,231,2,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,GannRi00
C,Olin Kreutz,CHI,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf.,KreuOl00
LT,Chris Samuels,WAS,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,SamuCh00
DB,Darrien Gordon,ATL,31,8,16,2,0,0,0,0,0,0,0,0,0,0,0,17,0.0,1,FW: 1st Tm All-Conf.,GordDa20
RDT,John Randle,SEA,34,11,15,14,0,0,0,0,0,0,0,0,0,0,0,28,11.0,0,FW: 1st Tm All-Conf.,RandJo00
LDE,Robert Porcher,DET,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,45,11.0,0,FW: 1st Tm All-Conf.,PorcRo00
TE,Wesley Walls,CAR,35,12,14,14,0,0,0,0,0,0,0,0,43,452,5,0,0.0,0,FW: 1st Tm All-Conf.,WallWe00
LCB,Deltha O'Neal,DEN,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.0,9,FW: 1st Tm All-Conf.,ONeaDe00
SS,Lawyer Milloy,NWE,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,77,3.0,2,FW: 1st Tm All-Conf.,MillLa00
