Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
LDE,Julius Peppers,CAR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,53,11.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,PeppJu99
SS,Ed Reed,BAL,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,64,2.0,9,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,ReedEd00
RDE,Richard Seymour,NWE,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,25,5.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SeymRi00
RDT,Kevin Williams,MIN,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,52,11.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WillKe98
RLB,Takeo Spikes,BUF,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,63,3.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SpikTa00
K,Adam Vinatieri,NWE,32,8,16,0,1,1,4,1,0,0,0,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,vinatada01
QB,Peyton Manning,IND,28,6,16,16,336,497,4557,49,10,25,38,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MannPe00
LCB,Champ Bailey,DEN,26,5,16,16,0,0,0,0,0,0,0,0,1,11,0,68,0.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,BailCh00
LT,Walter Jones,SEA,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,JoneWa00
FS,Brian Dawkins,PHI,31,8,15,15,0,0,0,0,0,0,0,0,0,0,0,62,3.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DawkBr00
WR,Eddie Drummond,DET,24,2,11,1,0,0,0,0,0,1,9,0,0,0,0,3,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DrumEd00
TE,Antonio Gates,SDG,24,1,15,15,0,0,0,0,0,0,0,0,81,964,13,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GateAn00
RDE,Dwight Freeney,IND,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,33,16.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FreeDw00
LILB,James Farrior,PIT,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,67,3.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FarrJa99
LG,Alan Faneca,PIT,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FaneAl00
LCB,Terrence McGee,BUF,24,1,16,13,0,0,0,0,0,0,0,0,0,0,0,75,2.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,McGeTe99
RLB,Derrick Brooks,TAM,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,109,3.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,BrooDe00
WR,Muhsin Muhammad,CAR,31,8,16,16,0,0,0,0,0,3,15,0,93,1405,16,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,MuhaMu00
LCB,Lito Sheppard,PHI,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,52,1.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,ShepLi99
LT,Willie Roaf,KAN,34,11,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,RoafWi00
RB,Shaun Alexander,SEA,27,4,16,16,0,0,0,0,0,353,1696,16,23,170,4,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,AlexSh00
WR,Marvin Harrison,IND,32,8,16,16,0,0,0,0,0,0,0,0,86,1113,15,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,HarrMa00
RB,Edgerrin James,IND,26,5,16,16,0,0,0,0,0,334,1548,9,51,483,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,JameEd00
LCB,Chris McAlister,BAL,27,5,15,14,0,0,0,0,0,0,0,0,0,0,0,42,0.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,McAlCh00
C,Kevin Mawae,NYJ,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,MawaKe00
LB,Larry Izzo,NWE,30,8,16,0,0,0,0,0,0,1,0,0,0,0,0,22,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,IzzoLa00
LT,Orlando Pace,STL,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,SN: 1st Tm,PaceOr00
K,David Akers,PHI,30,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,akersdav01
RG,Will Shields,KAN,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,ShieWi00
RDE,Bertrand Berry,ARI,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,40,14.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,BerrBe99
LLB,Keith Brooking,ATL,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,86,2.5,3,FW: 1st Tm All-Conf. AP: 2nd Tm,BrooKe00
ROLB,Joey Porter,PIT,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,37,7.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm,PortJo00
SS,Troy Polamalu,PIT,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,68,1.0,5,FW: 1st Tm All-Conf. AP: 2nd Tm,PolaTr99
LT,Jonathan Ogden,BAL,30,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,OgdeJo00
LG,Steve Hutchinson,SEA,27,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HutcSt00
MLB,Dan Morgan,CAR,26,3,12,12,0,0,0,0,0,0,0,0,0,0,0,79,2.0,2,FW: 1st Tm All-Conf.,MorgDa99
RB,Tiki Barber,NYG,29,7,16,14,0,0,0,0,0,322,1518,13,52,578,2,0,0.0,0,FW: 1st Tm All-Conf.,BarbTi00
P,Mitch Berger,NOR,32,10,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,FW: 1st Tm All-Conf.,BergMi20
LDT,Roderick Coleman,ATL,28,5,13,13,0,0,0,0,0,0,0,0,0,0,0,32,11.5,1,FW: 1st Tm All-Conf.,ColeRo99
QB,Daunte Culpepper,MIN,27,5,16,16,379,548,4717,39,11,88,406,2,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,CulpDa00
WR,Chad Johnson,CIN,26,3,16,16,0,0,0,0,0,4,39,0,95,1274,9,0,0.0,0,FW: 1st Tm All-Conf.,JohnCh01
C,Olin Kreutz,CHI,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,KreuOl00
SS,Michael Lewis,PHI,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,76,0.0,1,FW: 1st Tm All-Conf.,LewiMi99
LDT,Marcus Stroud,JAX,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,38,4.5,0,FW: 1st Tm All-Conf.,StroMa01
LB,Ike Reese,PHI,31,6,16,1,0,0,0,0,0,0,0,0,0,0,0,45,1.0,2,FW: 1st Tm All-Conf.,ReesIk99
RG,Marco Rivera,GNB,32,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,RiveMa01
RB,B.J. Sams,BAL,24,Rook,16,1,0,0,0,0,0,4,19,1,1,2,0,2,0.0,0,FW: 1st Tm All-Conf.,SamsB.00
TE,Jason Witten,DAL,22,1,16,15,0,0,0,0,0,0,0,0,87,980,6,0,0.0,0,FW: 1st Tm All-Conf.,WittJa00
LCB,Shawn Springs,WAS,29,7,15,15,0,0,0,0,0,0,0,0,0,0,0,52,6.0,5,FW: 1st Tm All-Conf.,SpriSh00
LT,Tra Thomas,PHI,30,6,15,15,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf.,ThomTr00
RDE,Jason Taylor,MIA,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,41,9.5,1,FW: 1st Tm All-Conf.,TaylJa03
