Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
RDT,Richard Seymour,NWE,24,2,15,14,0,0,0,0,0,0,0,0,0,0,0,34,8.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SeymRi00
LLB,Julian Peterson,SFO,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,69,7.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,PeteJu00
RG,Will Shields,KAN,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,ShieWi00
QB,Peyton Manning,IND,27,5,16,16,379,566,4267,29,10,28,26,0,1,-2,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MannPe00
RILB,Ray Lewis,BAL,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,121,1.5,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,LewiRa00
RB,Jamal Lewis,BAL,24,3,16,16,0,0,0,0,0,387,2066,14,26,205,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,LewiJa00
LDE,Michael Strahan,NYG,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,60,18.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,StraMi02
LG,Steve Hutchinson,SEA,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HutcSt00
RB,Priest Holmes,KAN,30,6,16,16,0,1,0,0,0,320,1420,27,74,690,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HolmPr00
K,Mike Vanderjagt,IND,33,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,vandemik01
FS,Roy Williams,DAL,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,57,2.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WillRo03
RDT,Kris Jenkins,CAR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,39,5.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,JenkKr00
TE,Tony Gonzalez,KAN,27,6,16,16,0,0,0,0,0,0,0,0,71,916,10,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,GonzTo00
WR,Dante Hall,KAN,25,3,16,2,0,0,0,0,0,16,73,0,40,423,1,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HallDa00
SS,Ed Reed,BAL,25,1,16,15,0,0,0,0,0,0,0,0,0,0,0,59,1.0,7,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,ReedEd00
WR,Randy Moss,MIN,26,5,16,16,0,1,0,0,0,6,18,0,111,1632,17,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,MossRa00
RLB,Keith Bulluck,TEN,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,106,3.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,BullKe00
LT,Willie Roaf,KAN,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,RoafWi00
LT,Orlando Pace,STL,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm,PaceOr00
C,Tom Nalen,DEN,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,NaleTo00
LDE,Leonard Little,STL,29,5,12,12,0,0,0,0,0,0,0,0,0,0,0,41,12.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,LittLe00
LCB,Ty Law,NWE,29,8,15,15,0,0,0,0,0,0,0,0,0,0,0,61,0.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,LawxTy00
P,Todd Sauerbrun,CAR,30,8,16,0,0,1,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,SaueTo20
RCB,Jerry Azumah,CHI,26,4,16,13,0,0,0,0,0,0,0,0,0,0,0,71,1.0,4,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,AzumJe00
LCB,Patrick Surtain,MIA,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,34,0.0,7,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,SurtPa00
LCB,Champ Bailey,WAS,25,4,16,16,0,0,0,0,0,0,0,0,0,0,0,68,0.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,BailCh00
C,Matt Birk,MIN,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,BirkMa00
WR,Marvin Harrison,IND,31,7,15,15,0,0,0,0,0,1,3,0,94,1272,10,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,HarrMa00
WR,Alex Bannister,SEA,24,2,16,2,0,0,0,0,0,0,0,0,3,61,1,18,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,BannAl00
SS,Rodney Harrison,NWE,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,92,3.0,3,FW: 1st Tm All-Conf. AP: 1st Tm,HarrRo01
LLB,LaVar Arrington,WAS,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,77,6.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,ArriLa00
RG,Marco Rivera,GNB,31,6,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,RiveMa01
LT/LG,Alan Faneca,PIT,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,FaneAl00
RDE,Dwight Freeney,IND,23,1,15,13,0,0,0,0,0,0,0,0,0,0,0,29,11.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,FreeDw00
RDT,La'Roi Glover,DAL,29,7,16,16,0,0,0,0,0,0,0,0,0,0,0,33,5.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,GlovLa00
K,Jeff Wilkins,STL,31,9,16,0,0,0,0,0,0,1,7,0,0,0,0,6,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,wilkijef01
WR,Chad Johnson,CIN,25,2,16,14,0,0,0,0,0,0,0,0,90,1355,10,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,JohnCh01
LDT,Marcus Stroud,JAX,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,48,4.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,StroMa01
MLB,Dat Nguyen,DAL,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,90,2.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,NguyDa20
SS,Tony Parrish,SFO,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,62,0.5,9,FW: 1st Tm All-Conf. AP: 2nd Tm,ParrTo20
RB,Brian Westbrook,PHI,24,1,15,8,0,0,0,0,0,117,613,7,37,332,4,6,0.0,0,FW: 1st Tm All-Conf.,WestBr00
P,Craig Hentrich,TEN,32,9,16,0,2,5,25,0,0,0,0,0,0,0,0,4,0.0,0,FW: 1st Tm All-Conf.,hentrcra01
LOLB,Adalius Thomas,BAL,26,3,13,11,0,0,0,0,0,0,0,0,0,0,0,41,4.0,0,FW: 1st Tm All-Conf.,ThomAd00
RB,Ahman Green,GNB,26,5,16,16,0,0,0,0,0,355,1883,15,50,367,5,0,0.0,0,FW: 1st Tm All-Conf.,GreeAh00
LT,Walter Jones,SEA,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf.,JoneWa00
QB,Brett Favre,GNB,34,12,16,16,308,471,3361,32,21,18,15,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,FavrBr00
RLB,Takeo Spikes,BUF,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,70,2.0,2,FW: 1st Tm All-Conf.,SpikTa00
TE,Alge Crumpler,ATL,26,2,16,16,0,0,0,0,0,0,0,0,44,552,3,0,0.0,0,FW: 1st Tm All-Conf.,CrumAl00
RCB,Dre' Bly,DET,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,52,1.0,6,FW: 1st Tm All-Conf.,BlyxDr00
RB,Deuce McAllister,NOR,25,2,16,16,0,2,0,0,0,351,1641,8,69,516,0,0,0.0,0,FW: 1st Tm All-Conf.,McAlDe00
LDE,Adewale Ogunleye,MIA,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,43,15.0,0,FW: 1st Tm All-Conf.,OgunAd00
