Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
G,Shawn Andrews,PHI,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm,AndrSh55
G,Alan Faneca,PIT,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,FaneAl00
G,Will Shields,KAN,35,13,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,ShieWi00
C,Olin Kreutz,CHI,29,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,KreuOl00
C,Jeff Saturday,IND,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SatuJe55
DE,Jason Taylor,MIA,32,9,16,16,0,0,0,0,0,0,0,0,0,0,0,42,13.5,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,TaylJa03
DE,Julius Peppers,CAR,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,49,13.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,PeppJu99
DE,Aaron Kampman,GNB,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,59,15.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,KampAa99
DE,Aaron Schobel,BUF,29,5,16,16,0,0,0,0,0,0,0,0,0,0,0,35,14.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SchoAa99
DT,Kevin Williams,MIN,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,28,5.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WillKe98
DT,Jamal Williams,SDG,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,49,2.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,WillJa99
DT,Richard Seymour,NWE,27,5,16,15,0,0,0,0,0,0,0,0,0,0,0,23,4.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm,SeymRi00
DT,Tommie Harris,CHI,23,2,12,11,0,0,0,0,0,0,0,0,0,0,0,22,5.0,0,FW: 1st Tm All-Conf.,HarrTo99
DT,John Henderson,JAX,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,38,3.5,0,AP: 2nd Tm,HendJo99
OLB,Shawne Merriman,SDG,22,1,12,12,0,0,0,0,0,0,0,0,0,0,0,49,17.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MerrSh99
OLB,Adalius Thomas,BAL,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,64,11.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,ThomAd00
OLB,Lance Briggs,CHI,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,113,1.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,BrigLa99
OLB,DeMarcus Ware,DAL,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,59,11.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm,WareDe99
ILB,Al Wilson,DEN,29,7,15,15,0,0,0,0,0,0,0,0,0,0,0,79,1.0,0,AP: 2nd Tm,WilsAl00
ILB,Bart Scott,BAL,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,78,9.5,2,AP: 2nd Tm,ScotBa20
MLB,Brian Urlacher,CHI,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,93,0.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,UrlaBr00
MLB,Zach Thomas,MIA,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,103,3.0,1,FW: 1st Tm All-Conf. AP: 1st Tm,ThomZa01
CB,Champ Bailey,DEN,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,74,0.0,10,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,BailCh00
CB,Rashean Mathis,JAX,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,56,0.0,8,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MathRa99
CB,Lito Sheppard,PHI,25,4,13,13,0,0,0,0,0,0,0,0,0,0,0,25,0.0,6,FW: 1st Tm All-Conf.,ShepLi99
CB,Al Harris,GNB,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,35,0.0,3,FW: 1st Tm All-Conf.,HarrAl21
CB,Ronde Barber,TAM,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,85,0.0,3,AP: 2nd Tm,BarbRo00
CB,Nnamdi Asomugha,OAK,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,48,1.0,8,AP: 2nd Tm,AsomNn20
S,Ed Reed,BAL,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,52,0.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,ReedEd00
S,Adrian Wilson,ARI,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,76,5.0,4,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,WilsAd99
S,Brian Dawkins,PHI,33,10,16,16,0,0,0,0,0,0,0,0,0,0,0,76,1.0,4,FW: 1st Tm All-Conf. AP: 1st Tm,DawkBr00
S,Kerry Rhodes,NYJ,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,75,5.0,4,FW: 1st Tm All-Conf. AP: 2nd Tm,RhodKe20
K,Matt Stover,BAL,38,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,AP: 2nd Tm,stovemat01
P,Brian Moorman,BUF,30,5,16,0,0,1,0,0,0,2,2,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,MoorBr24
P,Mat McBriar,DAL,27,2,16,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,McBrMa20
PR,Adam Jones,TEN,23,1,15,15,0,0,0,0,0,2,8,0,2,31,0,51,1.0,4,FW: 1st Tm All-Conf.,JonePa20
KR,Devin Hester,CHI,24,Rook,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HestDe99
KR,Justin Miller,NYJ,22,1,16,4,0,0,0,0,0,0,0,0,0,0,0,46,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,MillJu99
ST,Brendon Ayanbadejo,CHI,30,3,16,1,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,AyanBr99
ST,Kassim Osgood,SDG,26,3,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0,FW: 1st Tm All-Conf.,OsgoKa00
PK,Robbie Gould,CHI,24,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,gouldrob01
PK,Nate Kaeding,SDG,24,2,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,kaedinat01
