Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
TE,Dallas Clark,IND,30,6,16,16,0,0,0,0,0,2,11,0,100,1106,10,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,ClarDa00
TE,Jason Witten,DAL,27,6,16,16,0,0,0,0,0,0,0,0,94,1030,2,0,0.0,0,PFF: 1st Tm SN: 2nd Tm,WittJa00
TE,Vernon Davis,SFO,25,3,16,16,0,0,0,0,0,0,0,0,78,965,13,0,0.0,0,FW: 1st Tm All-Conf.,DaviVe00
TE,Antonio Gates,SDG,29,6,16,16,0,0,0,0,0,0,0,0,79,1157,8,0,0.0,0,AP: 2nd Tm,GateAn00
T,Joe Thomas,CLE,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 2nd Tm,ThomJo28
T,Ryan Clady,DEN,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,CladRy20
T,Jake Long,MIA,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,LongJa20
T,Jason Peters,PHI,27,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,PeteJa21
T,Jon Stinchcomb,NOR,30,6,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf.,StinJo20
T,Michael Roos,TEN,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 2nd Tm,RoosMi20
LG,Carl Nicks,NOR,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFF: 1st Tm,NickCa20
G,Jahri Evans,NOR,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,EvanJa21
G,Steve Hutchinson,MIN,32,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,HutcSt00
G,Logan Mankins,NWE,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 2nd Tm,MankLo20
G,Alan Faneca,NYJ,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,FaneAl00
G,Kris Dielman,SDG,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm,DielKr20
C,Nick Mangold,NYJ,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,MangNi20
C,Andre Gurode,DAL,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,GuroAn20
C,Ryan Kalil,CAR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFF: 2nd Tm,KaliRy20
RG,Steve Neal,NWE,33,7,12,12,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFF: 2nd Tm,NealSt20
RT,Damien Woody,NYJ,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 1st Tm,WoodDa20
RT,David Stewart,TEN,27,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm,StewDa21
DE,Dwight Freeney,IND,29,7,14,9,0,0,0,0,0,0,0,0,0,0,0,19,13.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,FreeDw00
DE,Jared Allen,MIN,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,43,14.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,AlleJa22
DE,Justin Smith,SFO,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,41,6.0,0,PFF: 1st Tm,SmitJu20
DE,Trent Cole,PHI,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,48,12.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 2nd Tm,ColeTr20
DE,Mario Williams,HOU,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,38,9.0,0,FW: 1st Tm All-Conf.,WillMa22
DE,Julius Peppers,CAR,29,7,16,14,0,0,0,0,0,0,0,0,0,0,0,36,10.5,2,AP: 2nd Tm SN: 2nd Tm,PeppJu99
DE,Robert Mathis,IND,28,6,14,9,0,0,0,0,0,0,0,0,0,0,0,24,9.5,0,PFF: 2nd Tm,MathRo20
DT,Kevin Williams,MIN,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,22,6.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WillKe98
DT,Haloti Ngata,BAL,25,3,14,13,0,0,0,0,0,0,0,0,0,0,0,26,1.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 2nd Tm,NgatHa20
DT,Jay Ratliff,DAL,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,29,6.0,0,FW: 1st Tm All-Conf. AP: 1st Tm,RatlJa20
DT,Darnell Dockett,ARI,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,42,7.0,1,SN: 1st Tm AP: 2nd Tm,DockDa20
DT,Jonathan Babineaux,ATL,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,37,6.0,0,PFF: 1st Tm,BabiJo20
DT,Vince Wilfork,NWE,28,5,13,13,0,0,0,0,0,0,0,0,0,0,0,31,0.0,0,FW: 1st Tm All-Conf. SN: 2nd Tm,WilfVi20
DT,Kelly Gregg,BAL,33,10,16,14,0,0,0,0,0,0,0,0,0,0,0,46,3.0,0,PFF: 2nd Tm,GregKe20
DT,Albert Haynesworth,WAS,28,7,12,12,0,0,0,0,0,0,0,0,0,0,0,29,4.0,0,PFF: 2nd Tm,HaynAl20
OLB,DeMarcus Ware,DAL,27,4,16,15,0,0,0,0,0,0,0,0,0,0,0,45,11.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WareDe99
OLB,Elvis Dumervil,DEN,25,3,16,14,0,0,0,0,0,0,0,0,0,0,0,42,17.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,DumeEl20
OLB,LaMarr Woodley,PIT,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,51,13.5,0,PFF: 1st Tm AP: 2nd Tm,WoodLa99
OLB,Lance Briggs,CHI,29,6,15,15,0,0,0,0,0,0,0,0,0,0,0,93,2.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm,BrigLa99
OLB,Brian Cushing,HOU,22,Rook,16,16,0,0,0,0,0,0,0,0,0,0,0,86,4.0,4,FW: 1st Tm All-Conf. SN: 2nd Tm,CushBr99
OLB,James Harrison,PIT,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,60,10.0,0,AP: 2nd Tm SN: 2nd Tm,HarrJa23
OLB,Anthony Spencer,DAL,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,50,6.0,1,PFF: 2nd Tm,SpenAn99
OLB,Daryl Smith,JAX,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,84,1.5,1,PFF: 2nd Tm,SmitDa24
ILB,Jon Beason,CAR,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,111,3.0,3,AP: 2nd Tm SN: 2nd Tm,BeasJo99
ILB,David Harris,NYJ,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,82,5.5,2,AP: 2nd Tm,HarrDa99
MLB,Patrick Willis,SFO,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,114,4.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WillPa98
MLB,Ray Lewis,BAL,34,13,16,16,0,0,0,0,0,0,0,0,0,0,0,95,3.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 2nd Tm,LewiRa00
CB,Darrelle Revis,NYJ,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,47,0.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,ReviDa99
CB,Charles Woodson,GNB,33,11,16,16,0,0,0,0,0,0,0,0,0,0,0,66,2.0,9,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WoodCh00
CB,Asante Samuel,PHI,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,39,0.0,9,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 2nd Tm,SamuAs20
CB,Nnamdi Asomugha,OAK,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,30,0.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 2nd Tm,AsomNn20
CB,Leon Hall,CIN,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,58,0.0,6,AP: 2nd Tm PFF: 2nd Tm,HallLe98
CB,Dominique Rodgers-Cromartie,ARI,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,48,0.0,6,PFF: 2nd Tm,RodgDo99
SS,George Wilson,BUF,28,4,16,12,0,0,0,0,0,0,0,0,0,0,0,70,2.0,4,PFF: 1st Tm,WilsGe01
SS,Reed Doughty,WAS,27,3,15,7,0,0,0,0,0,0,0,0,0,0,0,75,2.0,1,PFF: 2nd Tm,DougRe20
S,Darren Sharper,NOR,34,12,14,14,0,0,0,0,0,0,0,0,0,0,0,51,0.5,9,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,SharDa00
S,Adrian Wilson,ARI,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,62,2.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,WilsAd99
S,Brian Dawkins,DEN,36,13,16,16,0,0,0,0,0,0,0,0,0,0,0,95,0.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,DawkBr00
S,Ed Reed,BAL,31,7,12,12,0,0,0,0,0,0,0,0,0,0,0,42,0.0,3,AP: 2nd Tm PFF: 1st Tm SN: 2nd Tm,ReedEd00
S,Jairus Byrd,BUF,23,Rook,14,11,0,0,0,0,0,0,0,0,0,0,0,33,0.0,9,FW: 1st Tm All-Conf. SN: 2nd Tm,ByrdJa99
S,Nick Collins,GNB,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,44,1.0,6,AP: 2nd Tm PFF: 2nd Tm,CollNi20
K,Sebastian Janikowski,OAK,31,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,PFF: 1st Tm,janikseb01
K,Rob Bironas,TEN,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,PFF: 2nd Tm,bironrob01
P,Shane Lechler,OAK,33,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,LechSh20
P,Andy Lee,SFO,27,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,LeexAn20
P,Donnie Jones,STL,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,AP: 2nd Tm SN: 2nd Tm,JoneDo21
P,Ben Graham,ARI,36,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,PFF: 2nd Tm,GrahBe20
PR,DeSean Jackson,PHI,23,1,15,15,0,0,0,0,0,11,137,1,62,1156,9,0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm SN: 1st Tm,JackDe00
KR,Josh Cribbs,CLE,26,4,16,12,1,4,18,0,1,55,381,1,20,135,1,8,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 2nd Tm,CribJo01
KR,Percy Harvin,MIN,21,Rook,15,8,0,0,0,0,0,15,135,0,60,790,6,0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,HarvPe00
RET,Stefan Logan,PIT,28,Rook,16,1,0,0,0,0,0,0,0,0,1,5,0,6,0.0,0,PFF: 2nd Tm,LogaSt00
ST,Kassim Osgood,SDG,29,6,16,0,0,0,0,0,0,0,0,0,1,17,0,13,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,OsgoKa00
ST,Tim Shaw,CHI,25,2,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,0,PFF: 1st Tm,ShawTi99
ST,Heath Farwell,MIN,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0,0,FW: 1st Tm All-Conf.,FarwHe20
ST,Kroy Biermann,ATL,24,1,16,2,0,0,0,0,0,0,0,0,0,0,0,38,5.0,0,PFF: 2nd Tm,BierKr99
PK,Nate Kaeding,SDG,27,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 2nd Tm,kaedinat01
PK,David Akers,PHI,35,11,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,akersdav01
WR,Patrick Crayton,DAL,30,5,16,6,0,0,0,0,0,4,28,0,37,622,5,0,0.0,0,SN: 2nd Tm,CrayPa00
WR,Brandon Marshall,DEN,25,3,15,13,0,0,0,0,0,7,39,0,101,1120,10,0,0.0,0,SN: 2nd Tm,MarsBr00
C,Jeff Saturday,IND,34,10,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,SN: 2nd Tm,SatuJe55
RG,Chris Snee,NYG,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,SN: 2nd Tm,SneeCh20
