Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional
T,Penei Sewell,DET,24,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm SN: 1st Tm,SewePe00
T,Lane Johnson,PHI,34,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,JohnLa01
T,Rashawn Slater,LAC,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,SlatRa00
T,Dion Dawkins,BUF,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,DawkDi00
LG,Quenton Nelson,IND,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm PFF: 1st Tm,NelsQu00
G,Joe Thuney,KAN,32,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,ThunJo00
G,Chris Lindstrom,ATL,27,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm PFF: 1st Tm,LindCh00
G,Quinn Meinerz,DEN,26,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,MeinQu02
G,Landon Dickerson,PHI,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,DickLa00
C,Creed Humphrey,KAN,25,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,HumpCr00
C,Frank Ragnow,DET,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,RagnFr00
RT,Zach Tom,GNB,25,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 1st Tm,TomxZa00
DL,Zach Allen,DEN,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,32,8.5,0,AP: 2nd Tm,AlleZa01
DE,Myles Garrett,CLE,29,7,17,17,0,0,0,0,0,0,0,0,0,0,0,40,14.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,GarrMy00
DE,Trey Hendrickson,CIN,30,7,17,17,0,0,0,0,0,0,0,0,0,0,0,33,17.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,HendTr00
DE,Micah Parsons,DAL,25,3,13,13,0,0,0,0,0,0,0,0,0,0,0,30,12.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,ParsMi00
DE,Nick Bosa,SFO,27,5,14,14,0,0,0,0,0,0,0,0,0,0,0,33,9.0,1,FW: 1st Tm All-Conf.,BosaNi00
DT,Chris Jones,KAN,30,8,15,15,0,0,0,0,0,0,0,0,0,0,0,19,5.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,JoneCh09
DT,Cameron Heyward,PIT,35,13,17,17,0,0,0,0,0,0,0,0,0,0,0,35,8.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,HeywCa01
DT,Dexter Lawrence,NYG,27,5,12,12,0,0,0,0,0,0,0,0,0,0,0,23,9.0,0,FW: 1st Tm All-Conf. NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,LawrDe03
DT,Jalen Carter,PHI,23,1,16,15,0,0,0,0,0,0,0,0,0,0,0,25,4.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm,CartJa05
DT,Leonard Williams,SEA,30,9,16,16,0,0,0,0,0,0,0,0,0,0,0,37,11.0,1,FW: 1st Tm All-Conf. PFF: 2nd Tm,WillLe02
OLB,T.J. Watt,PIT,30,7,17,17,0,0,0,0,0,0,0,0,0,0,0,40,11.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WattT.00
OLB,Nik Bonitto,DEN,25,2,17,15,0,0,0,0,0,0,0,0,0,0,0,33,13.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,BoniNi00
OLB,Andrew Van Ginkel,MIN,29,5,17,17,0,0,0,0,0,0,0,0,0,0,0,50,11.5,2,FW: 1st Tm All-Conf. AP: 2nd Tm,VanGAn00
OLB,Jonathan Greenard,MIN,27,4,17,17,0,0,0,0,0,0,0,0,0,0,0,41,12.0,0,FW: 1st Tm All-Conf.,GreeJo04
MLB,Fred Warner,SFO,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,76,1.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,WarnFr00
MLB,Roquan Smith,BAL,27,6,16,16,0,0,0,0,0,0,0,0,0,0,0,81,1.5,1,FW: 1st Tm All-Conf. AP: 1st Tm NFLPA: 1st Tm SN: 1st Tm,SmitRo07
MLB,Zack Baun,PHI,28,4,16,16,0,0,0,0,0,0,0,0,0,0,0,93,3.5,1,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 1st Tm,BaunZa00
LB,Bobby Wagner,WAS,34,12,17,17,0,0,0,0,0,0,0,0,0,0,0,75,2.0,0,AP: 2nd Tm PFF: 2nd Tm,WagnBo00
LB,Zaire Franklin,IND,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,93,3.5,2,AP: 2nd Tm,FranZa00
LB,Frankie Luvu,WAS,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,54,8.0,1,AP: 2nd Tm,LuvuFr00
LB,Jack Campbell,DET,24,1,17,17,0,0,0,0,0,0,0,0,0,0,0,69,1.5,0,PFF: 2nd Tm,CampJa04
CB,Patrick Surtain II,DEN,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,34,0.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,SurtPa01
CB,Derek Stingley Jr.,HOU,23,2,17,17,0,0,0,0,0,0,0,0,0,0,0,37,0.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm SN: 1st Tm,StinDe00
CB,Marlon Humphrey,BAL,28,7,16,16,0,0,0,0,0,0,0,0,0,0,0,50,0.5,6,AP: 1st Tm PFF: 1st Tm,HumpMa00
CB,Trent McDuffie,KAN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,45,0.5,2,PFF: 1st Tm AP: 2nd Tm,McDuTr00
CB,Jaylon Johnson,CHI,25,4,17,17,0,0,0,0,0,0,0,0,0,0,0,42,0.0,2,FW: 1st Tm All-Conf.,JohnJa13
CB,Byron Murphy,MIN,26,5,17,17,0,0,0,0,0,0,0,0,0,0,0,62,0.0,6,FW: 1st Tm All-Conf.,MurpBy00
CB,Garrett Williams,ARI,23,1,16,11,0,0,0,0,0,0,0,0,0,0,0,40,0.0,2,PFF: 2nd Tm,WillGa00
CB,Christian Gonzalez,NWE,22,1,16,16,0,0,0,0,0,0,0,0,0,0,0,50,0.0,2,AP: 2nd Tm,GonzCh00
CB,Christian Benford,BUF,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,50,1.0,2,PFF: 2nd Tm,BenfCh00
DB,Cooper DeJean,PHI,21,Rook,16,9,0,0,0,0,0,0,0,0,0,0,0,38,0.5,0,PFF: 2nd Tm,DeJeCo00
S,Xavier McKinney,GNB,26,4,17,17,0,0,0,0,0,0,0,0,0,0,0,60,1.0,8,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,McKiXa00
S,Kyle Hamilton,BAL,23,2,17,17,0,0,0,0,0,0,0,0,0,0,0,77,2.0,1,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,HamiKy00
S,Kerby Joseph,DET,24,2,17,17,0,0,0,0,0,0,0,0,0,0,0,58,0.0,9,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,JoseKe03
S,Brian Branch,DET,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,79,1.0,4,SN: 1st Tm,BranBr00
S,Derwin James,LAC,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,60,5.5,1,FW: 1st Tm All-Conf. AP: 2nd Tm,JameDe00
S,Brandon Jones,DEN,26,4,16,15,0,0,0,0,0,0,0,0,0,0,0,79,0.0,3,PFF: 2nd Tm,JoneBr06
S,Budda Baker,ARI,28,7,17,17,0,0,0,0,0,0,0,0,0,0,0,95,2.0,0,AP: 2nd Tm,BakeBu00
LS,Ross Matiscik,JAX,28,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,AP: 2nd Tm NFLPA: 1st Tm PFF: 2nd Tm,MatiRo00
LS,Andrew DePaola,MIN,37,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 1st Tm,DePaAn00
LS,Scott Daly,CHI,30,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,PFF: 1st Tm,DalySc01
K,Chris Boswell,PIT,33,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,BoswCh00
K,Brandon Aubrey,DAL,29,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,AubrBr00
P,Jack Fox,DET,28,4,17,0,1,1,17,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,FoxxJa01
P,Logan Cooke,JAX,29,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm,CookLo00
P,Michael Dickson,SEA,28,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,PFF: 1st Tm,DickMi00
P,AJ Cole III,LVR,29,5,17,0,1,1,34,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm,ColeAJ01
PR,Marvin Mims,DEN,22,1,17,2,0,0,0,0,0,13,42,0,39,503,6,1,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,MimsMa00
PR,Kalif Raymond,DET,30,8,12,2,0,0,0,0,0,2,0,0,17,215,2,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,RaymKa00
KR,KaVontae Turpin,DAL,28,2,17,2,0,0,0,0,0,16,92,0,31,420,2,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,TurpKa00
KR,Derius Davis,LAC,24,1,15,2,0,0,0,0,0,12,39,0,13,112,2,0,0.0,0,FW: 1st Tm All-Conf.,DaviDe02
KR,Austin Ekeler,WAS,29,7,12,6,0,0,0,0,0,77,367,4,35,366,0,0,0.0,0,AP: 2nd Tm,EkelAu00
ST,Brenden Schooler,NWE,27,2,17,0,0,0,0,0,0,0,0,0,0,0,0,9,2.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm,SchoBr00
ST,J.T. Gray,NOR,28,6,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,GrayJ.00
ST,Miles Killebrew,PIT,31,8,17,0,0,1,0,0,0,0,0,0,0,0,0,8,0.0,0,NFLPA: 1st Tm,KillMi00
